network,stations,st_lon,st_lat,st_elv,gr_cir_distance,rhypo,repi,mag,origint,Parrtime,collecttime,endtime,evlat,evlon,evdepth,channels
TA,F04D,-123.010803,46.082901,236.0,66.25809159426335,67.39009349850018,66.25809159443546,2.8,2010-08-17T19:39:07.430000Z,11.608083362604006,2010-08-17T19:39:09.038083Z,2010-08-17T19:42:09.038083Z,46.361,-122.2512,12300.0,BH*
TA,F04D,-123.010803,46.082901,236.0,414.91119201322334,416.0088187261683,414.9111920133535,3.7,2010-07-03T22:25:19.660000Z,55.50920456475212,2010-07-03T22:26:05.169205Z,2010-07-03T22:29:05.169205Z,42.4435,-124.1737,30200.0,BH*
TA,F04D,-123.010803,46.082901,236.0,176.5154418901844,176.5188693193802,176.51544189048286,3.8,2010-06-17T14:23:23.780000Z,29.220786011699897,2010-06-17T14:23:43.000786Z,2010-06-17T14:26:43.000786Z,46.1361,-120.7288,1100.0,BH*
TA,F04D,-123.010803,46.082901,236.0,126.7234262089352,126.83420969999923,126.72342620929795,3.2,2010-05-14T19:03:04.090000Z,21.858521147317788,2010-05-14T19:03:15.948521Z,2010-05-14T19:06:15.948521Z,45.36,-121.752,5300.0,BH*
TA,F04D,-123.010803,46.082901,236.0,126.7869024995176,126.914966199868,126.78690249987824,2.8,2010-05-14T17:09:42.210000Z,21.871755111778345,2010-05-14T17:09:54.081755Z,2010-05-14T17:12:54.081755Z,45.357,-121.7545,5700.0,BH*
TA,F04D,-123.010803,46.082901,236.0,37.885433167511806,40.56545385293819,37.88543316757588,2.5,2010-05-13T13:33:45.090000Z,6.987089191072466,2010-05-13T13:33:42.077089Z,2010-05-13T13:36:42.077089Z,46.082,-122.521,14500.0,BH*
TA,F04D,-123.010803,46.082901,236.0,127.14555594854892,127.29663152478776,127.14555594891073,2.5,2010-05-12T03:02:50.690000Z,21.936668101822157,2010-05-12T03:03:02.626668Z,2010-05-12T03:06:02.626668Z,45.3545,-121.7515,6200.0,BH*
TA,F04D,-123.010803,46.082901,236.0,126.2334145374484,126.36203918057772,126.23341453780714,3.0,2010-04-21T12:42:00.230000Z,21.77646729211235,2010-04-21T12:42:12.006467Z,2010-04-21T12:45:12.006467Z,45.3608,-121.7592,5700.0,BH*
TA,F04D,-123.010803,46.082901,236.0,192.92231823179827,193.74173755842247,192.92231823238245,2.8,2010-01-02T16:36:45.370000Z,29.247366164013567,2010-01-02T16:37:04.617366Z,2010-01-02T16:40:04.617366Z,45.1429,-120.9314,17800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,65.64662381933682,65.72702426613765,65.64662381936674,2.5,2016-05-18T07:38:54.750000Z,11.329311448635435,2016-05-18T07:38:56.079311Z,2016-05-18T07:41:56.079311Z,45.3195,-121.701667,3250.0,BH*
TA,F05D,-121.459702,45.885201,472.0,445.17219305723415,445.2049432244999,445.17219305739457,2.53,2016-04-08T11:23:23.330000Z,61.9284120454095,2016-04-08T11:24:15.258412Z,2016-04-08T11:27:15.258412Z,41.989333,-120.1645,5400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,60.23254120432058,60.50533150846775,60.23254120448165,2.85,2016-02-08T16:50:07.960000Z,10.427256886923818,2016-02-08T16:50:08.387257Z,2016-02-08T16:53:08.387257Z,46.116833,-122.162667,5739.0,BH*
TA,F05D,-121.459702,45.885201,472.0,86.33542444696978,88.3087063118858,86.33542444720418,2.73,2015-11-19T08:02:30.570000Z,14.918975761830165,2015-11-19T08:02:35.488976Z,2015-11-19T08:05:35.488976Z,46.2505,-122.4445,18564.0,BH*
TA,F05D,-121.459702,45.885201,472.0,103.22389036333618,105.61282326398744,103.22389036356968,2.77,2015-11-12T16:16:30.550000Z,17.401624956852615,2015-11-12T16:16:37.951625Z,2015-11-12T16:19:37.951625Z,45.681667,-122.754833,22336.0,BH*
TA,F05D,-121.459702,45.885201,472.0,408.2369635296794,408.2369642351373,408.2369635296646,2.72,2015-10-29T22:38:02.820000Z,58.00753715166315,2015-10-29T22:38:50.827537Z,2015-10-29T22:41:50.827537Z,42.211667,-121.373167,24.0,BH*
TA,F05D,-121.459702,45.885201,472.0,93.5481352625598,95.9648707191516,93.54813526278052,3.24,2015-10-29T04:35:40.830000Z,15.91484130208267,2015-10-29T04:35:46.744841Z,2015-10-29T04:38:46.744841Z,46.486167,-122.308,21401.0,BH*
TA,F05D,-121.459702,45.885201,472.0,262.6654307719341,262.7715161097312,262.66543077193603,2.97,2015-10-26T06:11:01.260000Z,39.11197718905128,2015-10-26T06:11:30.371977Z,2015-10-26T06:14:30.371977Z,43.529167,-121.726,7466.0,BH*
TA,F05D,-121.459702,45.885201,472.0,262.467724227587,262.485865633199,262.46772422758914,2.87,2015-10-24T03:55:06.020000Z,39.61319482661529,2015-10-24T03:55:35.633195Z,2015-10-24T03:58:35.633195Z,43.531,-121.726833,3086.0,BH*
TA,F05D,-121.459702,45.885201,472.0,445.4832875810598,445.5668708669573,445.4832875812199,3.52,2015-09-08T08:13:42.940000Z,61.57916056371543,2015-09-08T08:14:34.519161Z,2015-09-08T08:17:34.519161Z,41.986833,-120.162333,8630.0,BH*
TA,F05D,-121.459702,45.885201,472.0,81.22322571521258,82.03751151527658,81.2232257154266,3.11,2015-09-03T22:29:21.660000Z,14.131752266785313,2015-09-03T22:29:25.791752Z,2015-09-03T22:32:25.791752Z,46.356167,-122.263167,11530.0,BH*
TA,F05D,-121.459702,45.885201,472.0,445.7776113154744,445.8310091842811,445.77761131563625,2.8,2015-07-28T20:12:11.330000Z,61.823181987466,2015-07-28T20:13:03.153182Z,2015-07-28T20:16:03.153182Z,41.9857,-120.1532,6900.0,BH*
TA,F05D,-121.459702,45.885201,472.0,227.05023270562427,227.253092766248,227.0502327059475,4.1,2015-07-04T15:42:18.480000Z,34.451030172124064,2015-07-04T15:42:42.931030Z,2015-07-04T15:45:42.931030Z,44.0896,-122.8334,9600.0,BH*
TA,F05D,-121.459702,45.885201,472.0,160.65536460401094,166.97423806137363,160.65536460441112,2.9,2015-06-25T13:24:48.430000Z,23.675545957933327,2015-06-25T13:25:02.105546Z,2015-06-25T13:28:02.105546Z,45.4812,-123.4398,45500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,65.9132821146013,67.26158457204497,65.91328211477834,2.9,2015-06-18T17:47:31.360000Z,11.585057746239922,2015-06-18T17:47:32.945058Z,2015-06-18T17:50:32.945058Z,46.1521,-120.6996,13400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,77.75107161197961,79.38028178844841,77.75107161199435,2.7,2015-05-15T22:42:43.610000Z,13.669676331249372,2015-05-15T22:42:47.279676Z,2015-05-15T22:45:47.279676Z,45.1999,-121.2597,16000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,440.74983576009714,441.1337413113571,440.7498357610077,2.5,2015-04-18T13:50:08.700000Z,59.82250199833045,2015-04-18T13:50:58.522502Z,2015-04-18T13:53:58.522502Z,42.5643,-124.478,18400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,439.6858985064194,440.163537047512,439.6858985073054,2.5,2015-04-18T13:49:51.720000Z,59.45378833985888,2015-04-18T13:50:41.173788Z,2015-04-18T13:53:41.173788Z,42.5541,-124.4313,20500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,78.81838751511253,80.9149442965606,78.81838751532224,2.6,2015-04-15T10:14:48.270000Z,13.786769595995883,2015-04-15T10:14:52.056770Z,2015-04-15T10:17:52.056770Z,46.3432,-122.2381,18300.0,BH*
TA,F05D,-121.459702,45.885201,472.0,104.43156450474706,106.31068462276292,104.43156450499322,2.6,2014-12-29T16:31:17.220000Z,17.590061705056666,2014-12-29T16:31:24.810062Z,2014-12-29T16:34:24.810062Z,45.6453,-122.7577,19900.0,BH*
TA,F05D,-121.459702,45.885201,472.0,194.5519901363664,195.7695504062368,194.5519901369814,3.1,2014-12-19T14:01:07.370000Z,29.021820780446667,2014-12-19T14:01:26.391821Z,2014-12-19T14:04:26.391821Z,44.9546,-123.5652,21800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,416.8830669013406,417.1674141996924,416.88306690252807,2.9,2014-12-17T01:18:51.730000Z,57.23131338192924,2014-12-17T01:19:38.961313Z,2014-12-17T01:22:38.961313Z,43.0881,-124.9538,15400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,35.31191948370351,35.80141977115678,35.31191948380285,2.7,2014-11-19T17:28:39.850000Z,6.169869732317262,2014-11-19T17:28:36.019870Z,2014-11-19T17:31:36.019870Z,45.7447,-121.8672,5900.0,BH*
TA,F05D,-121.459702,45.885201,472.0,163.03909901195223,164.04071996548316,163.03909901245794,2.5,2014-10-31T16:27:41.050000Z,25.51524160608408,2014-10-31T16:27:56.565242Z,2014-10-31T16:30:56.565242Z,45.0373,-123.1609,18100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,122.86558126822132,126.19584406969574,122.8655812685675,2.7,2014-09-24T15:17:32.400000Z,19.519266956752524,2014-09-24T15:17:41.919267Z,2014-09-24T15:20:41.919267Z,45.1385,-122.6192,28800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,228.2702174916967,236.04936389246996,228.2702174924265,2.8,2014-09-24T11:59:40.160000Z,32.15352441089157,2014-09-24T12:00:02.313524Z,2014-09-24T12:03:02.313524Z,44.7597,-123.8954,60100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,61.61480115914641,62.51994659216183,61.614801159192,2.5,2014-09-04T08:52:01.570000Z,10.770547373729372,2014-09-04T08:52:02.340547Z,2014-09-04T08:55:02.340547Z,45.3693,-121.7489,10600.0,BH*
TA,F05D,-121.459702,45.885201,472.0,65.8668467076103,65.87443734278204,65.86684670779462,2.5,2014-08-03T14:26:14.800000Z,11.356690460325634,2014-08-03T14:26:16.156690Z,2014-08-03T14:29:16.156690Z,46.196,-122.1842,1000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,256.2269268178288,256.271883019782,256.2269268178207,2.6,2014-07-21T18:50:15.620000Z,38.6355684513512,2014-07-21T18:50:44.255568Z,2014-07-21T18:53:44.255568Z,43.5802,-121.5406,4800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,271.35973244995495,271.6903833328019,271.3597324503488,2.5,2014-05-27T21:00:27.920000Z,39.47574697601849,2014-05-27T21:00:57.395747Z,2014-05-27T21:03:57.395747Z,43.737,-123.0911,13400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,483.8973175992815,484.2394593378776,483.8973175993435,2.7,2014-02-21T09:02:22.500000Z,65.18049931867853,2014-02-21T09:03:17.680499Z,2014-02-21T09:06:17.680499Z,41.5787,-122.3565,18200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,105.85741548221144,107.36015281572296,105.85741548240912,2.9,2014-01-26T17:31:32.720000Z,17.96452465488286,2014-01-26T17:31:40.684525Z,2014-01-26T17:34:40.684525Z,45.9349,-122.8222,17900.0,BH*
TA,F05D,-121.459702,45.885201,472.0,80.46278735288828,80.82091405466468,80.46278735310811,2.7,2014-01-25T16:58:24.990000Z,13.926307055214355,2014-01-25T16:58:28.916307Z,2014-01-25T17:01:28.916307Z,46.3158,-122.2962,7600.0,BH*
TA,F05D,-121.459702,45.885201,472.0,417.66898132834007,417.6804854962801,417.6689813290044,3.9,2014-01-24T13:53:28.520000Z,58.80416376641254,2014-01-24T13:54:17.324164Z,2014-01-24T13:57:17.324164Z,42.5856,-123.9653,3100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,303.3572014381313,303.62712603527774,303.35720143824244,2.6,2013-12-25T02:28:59.540000Z,43.50483668959597,2013-12-25T02:29:33.044837Z,2013-12-25T02:32:33.044837Z,43.2388,-120.5221,12800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,304.88113714926857,305.1581684790705,304.8811371493828,2.7,2013-12-25T02:07:10.090000Z,43.66933426665064,2013-12-25T02:07:43.759334Z,2013-12-25T02:10:43.759334Z,43.2271,-120.5087,13000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,87.7118012548067,87.9033564740576,87.71180125504915,2.7,2013-11-18T15:26:17.140000Z,15.148758934592722,2013-11-18T15:26:22.288759Z,2013-11-18T15:29:22.288759Z,46.3242,-122.4024,5800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,86.97971315737007,88.2806915524569,86.97971315760954,2.5,2013-08-31T04:14:01.300000Z,15.203174307605902,2013-08-31T04:14:06.503174Z,2013-08-31T04:17:06.503174Z,46.3247,-122.3905,15100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,86.8234105539326,88.02587472021114,86.823410554172,3.4,2013-08-24T01:08:08.300000Z,15.159949330378067,2013-08-24T01:08:13.459949Z,2013-08-24T01:11:13.459949Z,46.323,-122.3897,14500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,90.25468039608973,91.33404257693428,90.25468039633869,3.8,2013-08-23T21:38:35.040000Z,15.730215286629283,2013-08-23T21:38:40.770215Z,2013-08-23T21:41:40.770215Z,46.3433,-122.4237,14000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,67.76389754719779,67.7877998668809,67.76389754723601,2.5,2013-08-14T17:35:28.250000Z,11.685841117384165,2013-08-14T17:35:29.935841Z,2013-08-14T17:38:29.935841Z,45.3065,-121.7331,1800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,85.23264641647125,86.52522184424181,85.23264641670619,2.5,2013-08-08T19:13:22.100000Z,14.901096765336185,2013-08-08T19:13:27.001097Z,2013-08-08T19:16:27.001097Z,46.2991,-122.3875,14900.0,BH*
TA,F05D,-121.459702,45.885201,472.0,87.13509185872546,88.33331327008199,87.13509185896599,3.2,2013-08-03T02:11:16.200000Z,15.212892744689343,2013-08-03T02:11:21.412893Z,2013-08-03T02:14:21.412893Z,46.327,-122.3907,14500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,86.77348132183543,88.72365558717158,86.77348132206662,2.5,2013-07-09T07:48:11.450000Z,14.991140887195956,2013-07-09T07:48:16.441141Z,2013-07-09T07:51:16.441141Z,46.3808,-122.3273,18500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,252.57024073667287,252.94152783954064,252.57024073671292,2.5,2013-06-30T04:44:10.900000Z,37.11586635580267,2013-06-30T04:44:38.015866Z,2013-06-30T04:47:38.015866Z,43.646,-120.913,13700.0,BH*
TA,F05D,-121.459702,45.885201,472.0,310.39268869921506,310.39790785050815,310.39268869928713,2.8,2013-06-09T15:34:23.290000Z,45.694764658415714,2013-06-09T15:34:58.984765Z,2013-06-09T15:37:58.984765Z,43.149,-122.245,1800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,79.57766899075557,80.09628831617006,79.57766899091126,2.5,2013-05-25T16:40:50.900000Z,13.79987756497688,2013-05-25T16:40:54.699878Z,2013-05-25T16:43:54.699878Z,45.813,-122.479,9100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,60.66699949826903,60.96297916065691,60.6669994984315,2.7,2013-05-21T08:03:05.900000Z,10.505916574722232,2013-05-21T08:03:06.405917Z,2013-05-21T08:06:06.405917Z,46.124,-122.164,6000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,284.1812865794437,286.87217300112087,284.1812865802128,2.6,2013-05-05T10:14:46.290000Z,38.90284574249507,2013-05-05T10:15:15.192846Z,2013-05-05T10:18:15.192846Z,45.09,-124.915,39200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,116.37653007936213,119.20208367889268,116.37653007969318,2.5,2013-04-19T14:21:33.900000Z,18.98892340296557,2013-04-19T14:21:42.888923Z,2013-04-19T14:24:42.888923Z,45.456,-122.822,25800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,430.0546330234158,430.382652281543,430.05463302340496,3.0,2013-04-19T03:24:01.190000Z,58.6919626750037,2013-04-19T03:24:49.881963Z,2013-04-19T03:27:49.881963Z,42.0175,-121.2564,16800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,372.5758156699167,372.6006285853167,372.5758156700098,2.6,2013-03-25T20:55:29.790000Z,53.084315726665245,2013-03-25T20:56:12.874316Z,2013-03-25T20:59:12.874316Z,42.602,-122.407,4300.0,BH*
TA,F05D,-121.459702,45.885201,472.0,370.90998180851886,371.02406203003153,370.9099818086117,2.8,2013-03-24T19:28:13.590000Z,52.29025537362823,2013-03-24T19:28:55.880255Z,2013-03-24T19:31:55.880255Z,42.617,-122.405,9200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,370.73625066807887,370.7816170733008,370.73625066816953,2.7,2013-03-24T18:46:05.000000Z,52.67677115130252,2013-03-24T18:46:47.676771Z,2013-03-24T18:49:47.676771Z,42.618,-122.401,5800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,371.1880461552768,371.3020409432736,371.188046155369,2.5,2013-03-24T12:28:54.400000Z,52.32463926650652,2013-03-24T12:29:36.724639Z,2013-03-24T12:32:36.724639Z,42.614,-122.402,9200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,371.5357261311258,371.86729594285646,371.5357261312188,3.2,2013-03-24T11:39:04.500000Z,51.58827035457756,2013-03-24T11:39:46.088270Z,2013-03-24T11:42:46.088270Z,42.612,-122.41,15700.0,BH*
TA,F05D,-121.459702,45.885201,472.0,370.4419598842519,370.5637538170108,370.4419598843443,2.6,2013-03-24T08:00:11.090000Z,52.19639348032787,2013-03-24T08:00:53.286393Z,2013-03-24T08:03:53.286393Z,42.621,-122.403,9500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,73.29047526730226,73.99684969602676,73.29047526750234,2.7,2013-01-31T04:01:12.980000Z,12.747985825029671,2013-01-31T04:01:15.727986Z,2013-01-31T04:04:15.727986Z,46.2818,-122.2167,10200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,72.151125170419,72.91114361589058,72.1511251705545,3.7,2013-01-31T01:03:16.960000Z,12.560672268901415,2013-01-31T01:03:19.520672Z,2013-01-31T01:06:19.520672Z,45.9223,-122.388,10500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,293.360966526282,296.075423974705,293.3609665272484,2.9,2013-01-25T08:58:33.790000Z,40.0369455000414,2013-01-25T08:59:03.826946Z,2013-01-25T09:02:03.826946Z,44.466,-124.607,40000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,306.41197245593315,306.9520106872708,306.4119724569495,2.8,2013-01-25T04:27:41.680000Z,43.23561368959176,2013-01-25T04:28:14.915614Z,2013-01-25T04:31:14.915614Z,44.3922,-124.7353,18200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,310.199773250716,310.26172713602324,310.1997732517355,3.4,2013-01-25T03:43:05.200000Z,45.142687047153686,2013-01-25T03:43:40.342687Z,2013-01-25T03:46:40.342687Z,44.476,-124.867,6200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,298.0285153534879,299.9390537499078,298.02851535447087,2.9,2013-01-25T00:41:11.590000Z,40.73021604067529,2013-01-25T00:41:42.320216Z,2013-01-25T00:44:42.320216Z,44.457,-124.669,33800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,104.86352200411127,106.4311901989176,104.86352200435655,2.9,2012-12-24T00:25:25.200000Z,17.788723424492158,2012-12-24T00:25:32.988723Z,2012-12-24T00:28:32.988723Z,45.652,-122.766,18200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,104.7984486512604,106.50687695995332,104.79844865150744,3.3,2012-11-19T14:15:09.500000Z,17.71641216870946,2012-11-19T14:15:17.216412Z,2012-11-19T14:18:17.216412Z,45.649,-122.764,19000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,206.03870392092543,206.038703920928,206.038703920928,2.8,2012-11-14T00:49:54.200000Z,33.00459584228081,2012-11-14T00:50:17.204596Z,2012-11-14T00:53:17.204596Z,44.037,-121.253,0.0,BH*
TA,F05D,-121.459702,45.885201,472.0,65.73818352548123,65.74913515213674,65.73818352566447,2.6,2012-11-13T19:52:00.400000Z,11.334937108385104,2012-11-13T19:52:01.734937Z,2012-11-13T19:55:01.734937Z,46.194,-122.184,1200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,231.212889408584,234.34726418071415,231.2128894092746,2.9,2012-11-08T09:58:28.000000Z,32.35479913501369,2012-11-08T09:58:50.354799Z,2012-11-08T10:01:50.354799Z,45.026,-124.152,38200.0,BH*
TA,F05D,-121.459702,45.885201,472.0,231.04687601428955,234.31529808418892,231.04687601498168,2.9,2012-11-03T23:54:43.590000Z,32.33470638319817,2012-11-03T23:55:05.924706Z,2012-11-03T23:58:05.924706Z,45.025,-124.149,39000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,63.51119869851875,64.20305569164695,63.51119869869187,2.6,2012-09-28T13:46:00.790000Z,11.0614530613093,2012-09-28T13:46:01.851453Z,2012-09-28T13:49:01.851453Z,46.232,-122.112,9400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,363.78231421219766,364.8659783184352,363.7823142131415,2.6,2012-09-22T20:15:31.590000Z,49.37821758951727,2012-09-22T20:16:10.968218Z,2012-09-22T20:19:10.968218Z,43.363,-124.383,28100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,125.48672156181914,125.5136537928202,125.48672156217933,3.5,2012-09-08T04:57:43.140000Z,21.63551910957573,2012-09-08T04:57:54.775519Z,2012-09-08T05:00:54.775519Z,45.1408,-122.6672,2600.0,BH*
TA,F05D,-121.459702,45.885201,472.0,234.43788814151432,234.4379094691187,234.437888141509,2.5,2012-09-01T17:30:36.070000Z,36.50498002499152,2012-09-01T17:31:02.574980Z,2012-09-01T17:34:02.574980Z,43.778,-121.318,100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,457.22166274805807,457.3612782986102,457.2216627489765,2.5,2012-07-03T04:11:30.400000Z,62.71003280912012,2012-07-03T04:12:23.110033Z,2012-07-03T04:15:23.110033Z,42.411,-124.524,11300.0,BH*
TA,F05D,-121.459702,45.885201,472.0,117.71170464550195,118.04018557512796,117.71170464576004,3.0,2012-06-05T20:35:34.480000Z,20.337483638185475,2012-06-05T20:35:44.817484Z,2012-06-05T20:38:44.817484Z,45.681,-122.945,8800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,270.6138542254965,271.185578708115,270.6138542263777,2.9,2012-04-18T15:21:00.000000Z,38.8802916326565,2012-04-18T15:21:28.880292Z,2012-04-18T15:24:28.880292Z,44.596,-124.384,17600.0,BH*
TA,F05D,-121.459702,45.885201,472.0,71.96853363226066,72.02298128516594,71.96853363243802,2.8,2012-04-13T20:23:59.260000Z,12.414963078914097,2012-04-13T20:24:01.674963Z,2012-04-13T20:27:01.674963Z,45.694,-122.344,2800.0,BH*
TA,F05D,-121.459702,45.885201,472.0,80.20207596568108,80.42619591407328,80.20207596570614,2.8,2012-04-08T17:16:27.900000Z,13.859997204983078,2012-04-08T17:16:31.759997Z,2012-04-08T17:19:31.759997Z,45.185,-121.708,6000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,289.43552031625313,289.60821884278687,289.4355203172056,3.1,2012-03-20T09:28:36.620000Z,42.11880497378981,2012-03-20T09:29:08.738805Z,2012-03-20T09:32:08.738805Z,44.4067,-124.4899,10000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,289.1066503995515,290.6078204484462,289.106650400499,3.2,2012-03-20T08:43:47.350000Z,40.01677064334873,2012-03-20T08:44:17.366771Z,2012-03-20T08:47:17.366771Z,44.361,-124.438,29500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,289.9317705451458,291.10417649356106,289.9317705460965,3.3,2012-03-12T11:37:21.950000Z,40.4274299106901,2012-03-12T11:37:52.377430Z,2012-03-12T11:40:52.377430Z,44.3558,-124.4455,26100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,431.4649275404119,432.0459972021373,431.4649275414969,3.4,2012-02-26T10:15:11.500000Z,58.26452745554868,2012-02-26T10:15:59.764527Z,2012-02-26T10:18:59.764527Z,42.817,-124.778,22400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,93.486797760745,94.76302736604632,93.48679776084988,2.5,2012-02-05T17:27:51.750000Z,16.25463768723206,2012-02-05T17:27:58.004638Z,2012-02-05T17:30:58.004638Z,45.129,-120.9358,15500.0,BH*
TA,F05D,-121.459702,45.885201,472.0,78.78598455096719,79.30978099640902,78.78598455117738,3.5,2012-01-25T10:51:30.790000Z,13.664373678479633,2012-01-25T10:51:34.454374Z,2012-01-25T10:54:34.454374Z,46.342,-122.239,9100.0,BH*
TA,F05D,-121.459702,45.885201,472.0,85.21641182730482,85.50343177181824,85.21641182752285,3.0,2012-01-23T03:07:30.510000Z,14.733815206373311,2012-01-23T03:07:35.243815Z,2012-01-23T03:10:35.243815Z,46.401,-122.2757,7000.0,BH*
TA,F05D,-121.459702,45.885201,472.0,117.5117683225709,120.0182306750828,117.51176832291048,3.0,2011-11-11T22:46:21.800000Z,19.256490513210935,2011-11-11T22:46:31.056491Z,2011-11-11T22:49:31.056491Z,45.4347,-122.8238,24400.0,BH*
TA,F05D,-121.459702,45.885201,472.0,77.02148491315229,78.89688928119803,77.02148491329949,2.6,2011-10-19T19:51:07.750000Z,13.585423988694464,2011-10-19T19:51:11.335424Z,2011-10-19T19:54:11.335424Z,45.9552,-122.4475,17100.0,BH*
